,artist_name,year,track_name,track_id,track_popularity,artist_id,energy,instrumentalness,key,tempo,time_sig,valence,danceability,acousticness,popularity_level
1466,Chrishan,2019,Sin City,2Eb367lyxqaHt6sLNANyrr,62,454dNdHX9g5srLyya64MaN,0.225,0.0,4,120.1,4,0.387,0.886,0.676,Somewhat Popular
1467,Yoke Lore,2019,Beige (unburdened),5t3Uyzbw2XISfoks8ujnIC,59,7FU0xCgmSYQEiBeevUqQ4S,0.296,1.05e-05,10,80.13,4,0.243,0.377,0.826,Somewhat Popular
1468,Niall Horan,2019,Nice To Meet Ya,3cphb8kdsjElYR7r5icK3H,63,1Hsdzj7Dlq2I7tHP7501T4,0.841,0.0,4,109.034,4,0.392,0.591,0.0119,Somewhat Popular
1469,Cordae,2019,Have Mercy,0GwYkXgQdqY4dyRffHw3HT,61,0huGjMyP507tBCARyzSkrv,0.44,0.0,0,138.024,4,0.276,0.794,0.0806,Somewhat Popular
1470,Set It Off,2019,Killer In The Mirror,0x2TYePnFyfZ9ajY2WMkby,61,06bDwgCHeMAwhgI8il4Y5k,0.948,0.0,1,90.033,4,0.693,0.551,0.00524,Somewhat Popular
1471,Ronnie Milsap,2019,Smoky Mountain Rain,7CX9JYwpiObnYl2NzFqj4c,58,6Sb8EHpZvyjSTT5KD9DjUZ,0.577,2.91e-05,7,140.277,4,0.479,0.554,0.0165,Somewhat Popular
1472,Chris Brown,2019,Indigo,6ZOXF7nbzCpPVNlC0AG1rF,67,7bXgB6jMjp9ATFy66eO08Z,0.754,0.0,3,151.921,4,0.533,0.596,0.331,Popular
1473,Faouzia,2019,Born Without a Heart,6i5jBmnB22alUpJ7hpznuj,63,5NhgsV7qPWHZqYEMKzbYvo,0.613,0.0,1,122.934,4,0.54,0.699,0.0307,Somewhat Popular
1474,Greyson Chance,2019,shut up,0vBlrSOT8xxEBgKay0Otr4,60,0Qnx1MPnHYt3jJCYrRFVwX,0.448,3.28e-06,9,105.01,4,0.45,0.822,0.296,Somewhat Popular
1475,why mona,2019,Wannabe,5ACZOGjT6I5He0pDZED56Z,69,5C1tex8vm00yFKTitiOnMU,0.724,2.38e-05,6,169.827,4,0.465,0.578,0.192,Popular
1476,dacelynn,2019,80's makeout session,6RObO033GGC7mReVoRQJPU,60,4HcCn0kCOvr5D6BItsWVFh,0.397,0.0,0,96.0,4,0.289,0.758,0.634,Somewhat Popular
1477,SiR,2019,The Recipe,33fgHbTXA4hVRriK2W1khx,59,3QTDHixorJelOLxoxcjqGx,0.494,2.76e-06,0,129.555,4,0.374,0.527,0.049,Somewhat Popular
1478,Gryffin,2019,Need Your Love (with Noah Kahan),1vsQb8n0icvMsFnL9663LM,59,2ZRQcIgzPCVaT9XKhXZIzh,0.76,0.0,0,104.099,4,0.523,0.581,0.16,Somewhat Popular
1479,FKA twigs,2019,cellophane,7x8pIrhMu9FCmqqHNyuH0P,63,6nB0iY1cjSY1KyhYyuIIKH,0.284,0.000136,2,98.317,1,0.229,0.431,0.871,Somewhat Popular
1480,Khalid,2019,Saturday Nights REMIX,0W5oXFrxZNBTIS1eMW9Ofz,58,6LuN9FCkKOj5PcnpouEgny,0.414,0.0,10,168.029,4,0.35,0.569,0.633,Somewhat Popular
1481,beabadoobee,2019,1999,0oS6978exXanyIZJD4cdgV,60,35l9BRT7MXmM8bv2WDQiyB,0.578,0.527,2,129.981,3,0.126,0.575,0.383,Somewhat Popular
1482,Loud Luxury,2019,I'm Not Alright,7fcEMgPlojD0LzPHwMsoic,56,6t1gpxYbY8OlLA7D2RiikQ,0.858,1.27e-06,4,121.978,4,0.7,0.875,0.081,Somewhat Popular
1483,Omar Apollo,2019,Hit Me Up,7sz6nHtAKOOt5cpOniz0sW,60,5FxD8fkQZ6KcsSYupDVoSO,0.62,2.4e-06,9,84.975,4,0.625,0.773,0.36,Somewhat Popular
1484,Bon Iver,2019,"Hey, Ma",0RstfX9nRY1Lfuy1808MoT,63,4LEiUm1SRbFMgfqnQTwUbQ,0.286,0.000361,0,144.296,4,0.216,0.325,0.873,Somewhat Popular
1485,Justin Wellington,2019,Iko Iko (My Bestie),7MC4XR9M9amdmKQr2iDF7i,72,5lTjv8Ag00qHSGhvK4JbeF,0.753,2.01e-06,5,105.039,4,0.827,0.862,0.131,Popular
1486,Dove Cameron,2019,Night Falls,3doNvO8zrwzcM0PJrcn8Rb,63,2W8yFh0Ga6Yf3jiayVxwkE,0.87,0.0,3,160.039,4,0.802,0.72,0.0682,Somewhat Popular
1487,H.E.R.,2019,As I Am,6hRrzZJ90DNQdEF1Wu2Mrf,58,3Y7RZ31TRPVadSFVy1o8os,0.567,1.29e-06,2,83.661,4,0.176,0.445,0.0822,Somewhat Popular
1488,Clairo,2019,Alewife,3jgrNd3uPU1c2PFBKYsV9d,60,3l0CmX0FuQjFxr8SK7Vqag,0.329,0.0474,3,102.971,4,0.264,0.433,0.932,Somewhat Popular
1489,Ed Sheeran,2019,South of the Border (feat. Camila Cabello & Cardi B) - Cheat Codes Remix,19TOAlTFq0NDHvUPQR0tkr,66,6eUKZXaKkcviH0Ku9w2n3V,0.766,0.0,2,114.054,4,0.782,0.845,0.212,Popular
1490,Maggie Rogers,2019,Overnight,4L9l5x0WuzNtyEBeqzvgPE,57,4NZvixzsSefsNiIqXn0NDe,0.667,0.0,8,177.958,4,0.734,0.479,0.0323,Somewhat Popular
1491,Ed Sheeran,2019,Remember The Name (feat. Eminem & 50 Cent),0AtP8EkGPn6SwxKDaUuXec,65,6eUKZXaKkcviH0Ku9w2n3V,0.666,0.0,11,91.046,4,0.726,0.852,0.135,Popular
1492,BTS,2019,All Night (BTS World Original Soundtrack) [Pt. 3],70sKIAQgaVN2zWEEyOpyMZ,65,3Nrfpe0tUJi4K4DXYWgMUX,0.706,0.0,5,120.042,4,0.667,0.725,0.193,Popular
1493,Jack & Jack,2019,No One Compares To You,4cZ3UsiKd1kUQIaq4BFIj2,64,1INuLZXjjVbcJRyWvD1iSq,0.748,0.0,1,111.939,4,0.631,0.7,0.127,Somewhat Popular
1494,The Backseat Lovers,2019,Sinking Ship,4ydzIb3mPmiSm30PIMIrq8,57,6p2HnfM955TI1bX34dkLnI,0.407,1.7e-05,11,100.022,4,0.1,0.39,0.0261,Somewhat Popular
1495,Dermot Kennedy,2019,Outnumbered,6UjZ2Yx2g2a52XxiA8ONxZ,67,5KNNVgR6LBIABRIomyCwKJ,0.684,0.0,0,156.85,4,0.258,0.614,0.247,Popular
1496,The Backseat Lovers,2019,Olivia,3GQwBpyeMeukGWuzNjcQp7,58,6p2HnfM955TI1bX34dkLnI,0.116,0.00903,7,123.985,4,0.122,0.776,0.862,Somewhat Popular
1497,Grizfolk,2019,Shaky in the Knees,3cXQrWACMWmJTQaQUoqLMj,59,6Xa4nbrSTfbioA4lLShbjh,0.601,0.0026,7,117.073,3,0.515,0.591,0.19,Somewhat Popular
1498,Usher,2019,Don't Waste My Time (feat. Ella Mai),3Ey11v2aiX14s4wBaYbhlp,60,23zg3TcAtWQy7J6upgbUnj,0.778,0.0,2,99.956,4,0.609,0.701,0.125,Somewhat Popular
1499,Weyes Blood,2019,A Lot's Gonna Change,5qspeKX1xBacLJMm2t3Yc0,60,3Uqu1mEdkUJxPe7s31n1M9,0.342,0.000808,1,140.057,4,0.0997,0.222,0.635,Somewhat Popular
1500,Romeo Santos,2019,Canalla,4XEXrp37kZXpQTB2r5vWbS,64,5lwmRuXgjX8xIwlnauTZIP,0.875,0.0,11,130.019,4,0.903,0.878,0.146,Somewhat Popular
1501,beabadoobee,2019,Soren,6kp9czhrGZrP0hr9Y6opEr,60,35l9BRT7MXmM8bv2WDQiyB,0.264,0.00155,6,117.984,3,0.149,0.59,0.799,Somewhat Popular
1502,Andy Grammer,2019,I Found You,3CAqTfkRgmImhxYDjyL6S7,60,2oX42qP5ineK3hrhBECLmj,0.701,2.08e-05,1,137.97,4,0.413,0.728,0.0945,Somewhat Popular
1503,BTS,2019,Make It Right (feat. Lauv),2WH4oy1SYppZrcdgKwSA0j,68,3Nrfpe0tUJi4K4DXYWgMUX,0.68,0.0,7,97.568,4,0.343,0.583,0.0304,Popular
1504,Clairo,2019,North,0zzz9l8ZX5vDBJmNHnWOom,59,3l0CmX0FuQjFxr8SK7Vqag,0.632,1.82e-05,2,96.929,4,0.54,0.352,0.244,Somewhat Popular
1505,Djo,2019,Personal Lies,3HAYmp6l5lYGG8zz4qMbIX,57,5p9HO3XC5P3BLxJs5Mtrhm,0.547,0.000403,0,110.031,4,0.572,0.618,0.0102,Somewhat Popular
1506,Maxine Nightingale,2019,Right Back Where We Started From,00s8dO3RWrFkBqC9JIy6ag,60,6jQ9UtYXqNfVnPkrH1Xxwi,0.653,0.00707,5,148.018,4,0.901,0.692,0.49,Somewhat Popular
1507,Lewis Capaldi,2019,when the party's over - Recorded at Spotify Studios NYC,6H7fWtwEUHVfTyZD7zeG4w,67,4GNC7GD6oZMSxPGyXy4MNB,0.183,0.0,10,117.354,3,0.258,0.509,0.946,Popular
1508,Winnetka Bowling League,2019,Slow Dances,0J8x2FryJyw7OVnEGYNFQE,58,4ug3P1K8BaCdJXROrqHqhu,0.77,0.00254,11,133.961,4,0.755,0.595,0.0129,Somewhat Popular
1509,Joyner Lucas,2019,Isis,36TO60sxDduIsO3xH8IcUh,61,6C1ohJrd5VydigQtaGy5Wa,0.837,0.0,1,120.017,4,0.855,0.918,0.234,Somewhat Popular
1510,Hot Milk,2019,Candy Coated Lie$,5Xr1q4GLTnNZu6c4K9rsNh,59,1koutXdSFq2PHqtxSWj9tK,0.889,0.0,5,105.996,4,0.539,0.628,0.0014,Somewhat Popular
1511,Bazanji,2019,2019,4DERbz1e89YD9VZt7or9GB,63,3L8FZaw2Rg1oUw3vB4gUME,0.881,0.0,11,147.038,4,0.302,0.596,0.153,Somewhat Popular
1512,Avicii,2019,Hold The Line (feat. A R I Z O N A),6EBlOYNcZ8MrdEov9lEdV6,63,1vCWHaC5f2uS3yhpwWbIA6,0.554,2.56e-05,9,98.045,4,0.372,0.648,0.329,Somewhat Popular
1513,Post Malone,2019,Wow. - Remix,0fcq51a3gOI6gPvzc0YLsk,63,246dkjvS1zLTtiykXe5h60,0.64,0.0,11,100.002,4,0.486,0.797,0.148,Somewhat Popular
1514,Jacquees,2019,Who's,7AgcqeRnfXaniwk5gJoqO4,62,4tMm1dU6Gn04VAZ9ClHcIZ,0.573,0.0,10,129.931,3,0.457,0.693,0.0142,Somewhat Popular
1515,FINNEAS,2019,I Don't Miss You at All,60s0v3N6twZZEsNqzpoxjc,61,37M5pPGs6V1fchFJSgCguX,0.316,0.0004,1,148.094,4,0.531,0.839,0.609,Somewhat Popular
1516,Penny and Sparrow,2019,Don't Wanna Be Without Ya,0WSGIwIEqpfe3jGJ5fZsHr,58,65o6y7GtoXzchyiJB3r9Ur,0.86,0.00646,7,115.0,4,0.29,0.651,0.609,Somewhat Popular
1517,Mokita,2019,colorblind,4o3XxiQ9BljY4OU38zanC0,68,3sKeaby6GMSJWgYueZaSjE,0.776,0.000152,8,145.993,4,0.17,0.661,0.125,Popular
1518,Kehlani,2019,All Me (feat. Keyshia Cole),3ucRKbRlikYHyoI17gfR0c,59,0cGUm45nv7Z6M6qdXYQGTX,0.731,0.0,3,95.575,4,0.588,0.42,0.233,Somewhat Popular
1519,Vanessa Paradis,2019,La Seine - Extrait de la bande originale un monstre à Paris,4B6XjmOWI55np7y4MUTXDu,65,1FmxE030Xe2H8Bn9bdv6Pd,0.667,4.42e-05,2,113.062,4,0.4,0.736,0.43,Popular
1520,The Backseat Lovers,2019,Dugout,2Wbssw1v5pKtnBaQ1doY1Z,57,6p2HnfM955TI1bX34dkLnI,0.537,0.112,9,112.255,4,0.123,0.31,0.016,Somewhat Popular
1521,AJ Mitchell,2019,Slow Dance (feat. Ava Max) - Sam Feldt Remix,2wenGTypSYHXl1sN1pNC7X,66,6dn6x1XOng3LOAnfTjUn77,0.85,2.02e-06,1,124.024,4,0.372,0.732,0.114,Popular
1522,Labrinth,2019,Nate Growing Up,4iddJAOsc6U0hJ3krSJAKn,64,2feDdbD5araYcm6JhFHHw7,0.441,0.237,7,79.016,4,0.249,0.507,0.0879,Somewhat Popular
1523,Salami Rose Joe Louis,2019,Cosmic Dawn / Eighth Dimension,4aTWEZ7f71SeAB5SS8wakt,60,6EHS9kZ9PpeXaJ4wZO3FSX,0.167,0.293,6,99.928,4,0.0495,0.468,0.908,Somewhat Popular
1524,Blxst,2019,Wake It Up,3Pbtt8jhlmxlRO8zpf6Uzh,57,4qXC0i02bSFstECuXP2ZpL,0.383,0.000196,8,98.04,4,0.225,0.694,0.762,Somewhat Popular
1525,Cordae,2019,Broke As Fuck,1faIb3PPSzEifCHUOJ691R,59,0huGjMyP507tBCARyzSkrv,0.669,0.0,1,154.056,4,0.275,0.616,0.0298,Somewhat Popular
1526,James Arthur,2019,Naked,2fmyrECK6bdfoGven0UMZx,71,4IWBUUAFIplrNtaOHcJPRM,0.61,0.0,6,101.875,4,0.293,0.525,0.084,Popular
1527,Billie Eilish,2019,WHEN I WAS OLDER - Music Inspired By The Film ROMA,7tGEAA1f8MydT7eVbbO9Zy,64,6qqNVTkY8uBg9cP3Jd7DAH,0.332,0.433,6,150.13,4,0.0628,0.696,0.853,Somewhat Popular
1528,Cavetown,2019,Hug All Ur Friends,7KVA9XflawdJaRBd1XYkJu,59,2hR4h1Cao2ueuI7Cx9c7V8,0.177,0.0,7,129.88,3,0.0787,0.621,0.821,Somewhat Popular
1529,Aventura,2019,Inmortal,2swZ0X1njeU32SNJeBKIfW,67,1qto4hHid1P71emI6Fd8xi,0.775,0.0,8,124.013,4,0.848,0.77,0.178,Popular
1530,Drax Project,2019,Catching Feelings (feat. SIX60),0gCNs3jCCDhObAK0MRghtv,60,6S0IvKlvPMX1RtAYtVpUV8,0.521,0.0,3,175.558,4,0.34,0.396,0.605,Somewhat Popular
1531,Romeo Santos,2019,El Beso Que No Le Di,2kcc5humLS6PKOI9rwvXex,65,5lwmRuXgjX8xIwlnauTZIP,0.725,6.1e-06,4,128.034,4,0.961,0.899,0.0611,Popular
